State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",691,807
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),96.7,95.4
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),96.8,0
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Population living in households with electricity (%),99.6,99.4
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Population living in households with an improved drinkingwater source1 (%),96.9,92.9
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),80.1,69.2
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Households using clean fuel for cooking3 (%),70.4,66.7
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Households using iodized salt (%),99.5,99.7
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),35.9,26.2
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 201920 (%),8.6,0
Himachal Pradesh,2,Kinnaur,12,Characteristics of Women,Women who are literate4 (%),89.1,0
Himachal Pradesh,2,Kinnaur,12,Characteristics of Women,Women with 10 or more years of schooling (%),56.1,57.6
Himachal Pradesh,2,Kinnaur,12,Marriage and Fertility,Women age 2024 years married before age 18 years (%),27.9,22.5
Himachal Pradesh,2,Kinnaur,12,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),2.5,1
Himachal Pradesh,2,Kinnaur,12,Marriage and Fertility,Women age 1519 years who were already mothers or pregnant at the time of the survey (%),9.3,6.3
Himachal Pradesh,2,Kinnaur,12,Marriage and Fertility,Women age 1524 years who use hygienic methods of protection during their menstrual period5 (%),95.9,94.9
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,Any method6 (%),83.4,68.6
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,Any modern method6 (%),76.7,57.7
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,Female sterilization (%),26.7,21.2
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,Male sterilization (%),14.4,15.5
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,IUD/PPIUD (%),8.8,5.2
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,Pill (%),4.8,2.4
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,Condom (%),21,13.4
Himachal Pradesh,2,Kinnaur,12,Current Use of Family Planning Methods,Injectables (%),0.4,0
Himachal Pradesh,2,Kinnaur,12,Unmet Need for Family Planning,Total unmet need7 (%),4.1,11.8
Himachal Pradesh,2,Kinnaur,12,Unmet Need for Family Planning,Unmet need for spacing7 (%),1.8,4.7
Himachal Pradesh,2,Kinnaur,12,Quality of Family Planning Services,Health worker ever talked to female nonusers about family planning (%),19.3,22.4
Himachal Pradesh,2,Kinnaur,12,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),67.7,43.3
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),77.8,82.2
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),75.3,67.3
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),91.3,90.7
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),68.7,49.8
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),45.2,23
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.5,98.1
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),83.4,77.6
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Average outofpocket expenditure per delivery in a public health facility (Rs,3884,5033
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,3.2
Himachal Pradesh,2,Kinnaur,12,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),85.6,0
Himachal Pradesh,2,Kinnaur,12,Delivery Care,Institutional births (%),82.7,79.9
Himachal Pradesh,2,Kinnaur,12,Delivery Care,Institutional births in public facility (%),76.4,65.8
Himachal Pradesh,2,Kinnaur,12,Delivery Care,Home births that were conducted by skilled health personnel10 (%),1.8,2.8
Himachal Pradesh,2,Kinnaur,12,Delivery Care,Births attended by skilled health personnel10 (%),84.1,82.7
Himachal Pradesh,2,Kinnaur,12,Delivery Care,Births delivered by caesarean section (%),18.6,20.2
Himachal Pradesh,2,Kinnaur,12,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),0,52.3
Himachal Pradesh,2,Kinnaur,12,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),19.6,19.4
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),91.7,82
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from vaccination card only12 (%),91.7,0
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received BCG (%),97.7,100
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of polio vaccine13 (%),94.1,82
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or DPT vaccine (%),94.1,96.3
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received the first dose of measlescontaining vaccine (MCV) (%),96.4,100
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 2435 months who have received a second dose of measlescontaining vaccine (MCV) (%),37.1,0
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of rotavirus vaccine14 (%),94.1,0
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or hepatitis B vaccine (%),94.1,80.9
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 935 months who received a vitamin A dose in the last 6 months (%),82.4,62.7
Himachal Pradesh,2,Kinnaur,12,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who received most of their vaccinations in a public health facility (%),100,100
Himachal Pradesh,2,Kinnaur,12,Treatment of Childhood Diseases,Children age 1223 months who received most of their vaccinations in a private health facility (%),0,0
Himachal Pradesh,2,Kinnaur,12,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.4,8.3
Himachal Pradesh,2,Kinnaur,12,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Himachal Pradesh,2,Kinnaur,12,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Himachal Pradesh,2,Kinnaur,12,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Himachal Pradesh,2,Kinnaur,12,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.8,3.5
Himachal Pradesh,2,Kinnaur,12,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),59.5,62.1
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),0,0
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children age 68 months receiving solid or semisolid food and breastmilk16 (%),0,0
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 623 months receiving an adequate diet16, 17 (%)",4.3,11.7
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,"Nonbreastfeeding children age 623 months receiving an adequate diet16, 17 (%)",0,0
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,"Total children age 623 months receiving an adequate diet16, 17 (%)",6.8,10.7
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (heightforage)18 (%),32.2,18.4
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weightforheight)18 (%),11.3,12.4
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weightforheight)19 (%),4.3,5.4
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weightforage)18 (%),18.9,15.9
Himachal Pradesh,2,Kinnaur,12,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weightforheight)20 (%),9,2.4
Himachal Pradesh,2,Kinnaur,12,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,9.9,13.2
Himachal Pradesh,2,Kinnaur,12,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,26.4,27.6
Himachal Pradesh,2,Kinnaur,12,Nutritional Status of Women,Women who have high risk waisttohip ratio (‚â•0,59.5,0
Himachal Pradesh,2,Kinnaur,12,Anaemia among Children and Women,Children age 659 months who are anaemic (<11,75.6,83.1
Himachal Pradesh,2,Kinnaur,12,Anaemia among Children and Women,Nonpregnant women age 1549 years who are anaemic (<12,52.2,81
Himachal Pradesh,2,Kinnaur,12,Anaemia among Children and Women,Pregnant women age 1549 years who are anaemic (<11,0,0
Himachal Pradesh,2,Kinnaur,12,Anaemia among Children and Women,All women age 1549 years who are anaemic22 (%),51.7,80.8
Himachal Pradesh,2,Kinnaur,12,Anaemia among Children and Women,All women age 1519 years who are anaemic22 (%),52.4,81
Himachal Pradesh,2,Kinnaur,12,Blood Sugar Level among women,Blood sugar level  high (141160 mg/dl)23 (%),3.5,0
Himachal Pradesh,2,Kinnaur,12,Blood Sugar Level among women,Blood sugar level  very high (>160 mg/dl)23 (%),3.3,0
Himachal Pradesh,2,Kinnaur,12,Blood Sugar Level among women,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),7.9,0
Himachal Pradesh,2,Kinnaur,12,Blood Sugar Level among men,Blood sugar level  high (141160 mg/dl)23 (%),4,0
Himachal Pradesh,2,Kinnaur,12,Blood Sugar Level among men,Blood sugar level  very high (>160 mg/dl)23 (%),2.3,0
Himachal Pradesh,2,Kinnaur,12,Blood Sugar Level among men,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),7.3,0
Himachal Pradesh,2,Kinnaur,12,Hypertension among women,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),11.3,0
Himachal Pradesh,2,Kinnaur,12,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),3.8,0
Himachal Pradesh,2,Kinnaur,12,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),18.5,0
Himachal Pradesh,2,Kinnaur,12,Hypertension among men,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),15.1,0
Himachal Pradesh,2,Kinnaur,12,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),5.6,0
Himachal Pradesh,2,Kinnaur,12,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),22.8,0
Himachal Pradesh,2,Kinnaur,12,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.8,0
Himachal Pradesh,2,Kinnaur,12,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.2,0
Himachal Pradesh,2,Kinnaur,12,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Himachal Pradesh,2,Kinnaur,12,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),2,0
Himachal Pradesh,2,Kinnaur,12,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),44.1,0
Himachal Pradesh,2,Kinnaur,12,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.9,0
Himachal Pradesh,2,Kinnaur,12,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),50.6,0
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Female population age 6 years and above who ever attended school (%),77.4,74.2
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Population below age 15 years (%),21.8,23.3
Himachal Pradesh,2,Kullu,4,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1008,1015
Himachal Pradesh,2,Kullu,4,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1017,1009
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),96.1,93.9
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),88.5,0
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Population living in households with electricity (%),99.2,99.5
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Population living in households with an improved drinkingwater source1 (%),94.3,94.8
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),81.2,68.5
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Households using clean fuel for cooking3 (%),65,37.8
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Households using iodized salt (%),99.8,98.9
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),26.8,19.8
Himachal Pradesh,2,Kullu,4,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 201920 (%),7.8,0
Himachal Pradesh,2,Kullu,4,Characteristics of Women,Women who are literate4 (%),87.4,0
Himachal Pradesh,2,Kullu,4,Characteristics of Women,Women with 10 or more years of schooling (%),54.4,46.4
Himachal Pradesh,2,Kullu,4,Marriage and Fertility,Women age 2024 years married before age 18 years (%),8.7,17.8
Himachal Pradesh,2,Kullu,4,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0.9,0.4
Himachal Pradesh,2,Kullu,4,Marriage and Fertility,Women age 1519 years who were already mothers or pregnant at the time of the survey (%),4.7,8
Himachal Pradesh,2,Kullu,4,Marriage and Fertility,Women age 1524 years who use hygienic methods of protection during their menstrual period5 (%),85.7,87.7
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,Any method6 (%),78.3,63.4
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,Any modern method6 (%),67.5,58.3
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,Female sterilization (%),32.6,29
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,Male sterilization (%),9.7,12.5
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,IUD/PPIUD (%),0.9,1
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,Pill (%),2.8,0.9
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,Condom (%),20.9,14.8
Himachal Pradesh,2,Kullu,4,Current Use of Family Planning Methods,Injectables (%),0.3,0.2
Himachal Pradesh,2,Kullu,4,Unmet Need for Family Planning,Total unmet need7 (%),5,15.4
Himachal Pradesh,2,Kullu,4,Unmet Need for Family Planning,Unmet need for spacing7 (%),1.4,5.2
Himachal Pradesh,2,Kullu,4,Quality of Family Planning Services,Health worker ever talked to female nonusers about family planning (%),16.8,13.2
Himachal Pradesh,2,Kullu,4,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),69.7,32.7
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),62.1,82.1
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),60,71.3
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),91.8,85.2
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),61.9,56.3
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),43.4,24.4
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.3,94.6
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),84.6,71.8
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Average outofpocket expenditure per delivery in a public health facility (Rs,2919,2927
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,4.9
Himachal Pradesh,2,Kullu,4,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),86.6,0
Himachal Pradesh,2,Kullu,4,Delivery Care,Institutional births (%),87,70.5
Himachal Pradesh,2,Kullu,4,Delivery Care,Institutional births in public facility (%),66.8,62.7
Himachal Pradesh,2,Kullu,4,Delivery Care,Home births that were conducted by skilled health personnel10 (%),2.5,3.9
Himachal Pradesh,2,Kullu,4,Delivery Care,Births attended by skilled health personnel10 (%),88.1,73.5
Himachal Pradesh,2,Kullu,4,Delivery Care,Births delivered by caesarean section (%),13.6,10.7
Himachal Pradesh,2,Kullu,4,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),35.1,59
Himachal Pradesh,2,Kullu,4,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),9.8,9.8
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),80.2,65.7
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from vaccination card only12 (%),95,87.8
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received BCG (%),93.8,96
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of polio vaccine13 (%),82.5,80.4
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or DPT vaccine (%),91.5,85.8
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received the first dose of measlescontaining vaccine (MCV) (%),91.5,92.4
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 2435 months who have received a second dose of measlescontaining vaccine (MCV) (%),53.3,0
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of rotavirus vaccine14 (%),87.4,0
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or hepatitis B vaccine (%),91.5,70
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 935 months who received a vitamin A dose in the last 6 months (%),85.2,68.7
Himachal Pradesh,2,Kullu,4,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who received most of their vaccinations in a public health facility (%),92.9,96.3
Himachal Pradesh,2,Kullu,4,Treatment of Childhood Diseases,Children age 1223 months who received most of their vaccinations in a private health facility (%),2.8,3.7
Himachal Pradesh,2,Kullu,4,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),8.5,3.5
Himachal Pradesh,2,Kullu,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Himachal Pradesh,2,Kullu,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Himachal Pradesh,2,Kullu,4,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Himachal Pradesh,2,Kullu,4,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.5,2.5
Himachal Pradesh,2,Kullu,4,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,71.7
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),50.7,49.7
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),69.9,0
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children age 68 months receiving solid or semisolid food and breastmilk16 (%),0,0
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 623 months receiving an adequate diet16, 17 (%)",26.7,0.6
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,"Nonbreastfeeding children age 623 months receiving an adequate diet16, 17 (%)",0,0
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,"Total children age 623 months receiving an adequate diet16, 17 (%)",28.7,0.9
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (heightforage)18 (%),35.9,19
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weightforheight)18 (%),16.1,11.3
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weightforheight)19 (%),5.8,5.4
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weightforage)18 (%),25.6,11
Himachal Pradesh,2,Kullu,4,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weightforheight)20 (%),11.2,2.5
Himachal Pradesh,2,Kullu,4,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,11,13.4
Himachal Pradesh,2,Kullu,4,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,29.8,26.7
Himachal Pradesh,2,Kullu,4,Nutritional Status of Women,Women who have high risk waisttohip ratio (‚â•0,65.2,0
Himachal Pradesh,2,Kullu,4,Anaemia among Children and Women,Children age 659 months who are anaemic (<11,75.3,54.9
Himachal Pradesh,2,Kullu,4,Anaemia among Children and Women,Nonpregnant women age 1549 years who are anaemic (<12,53.7,60
Himachal Pradesh,2,Kullu,4,Anaemia among Children and Women,Pregnant women age 1549 years who are anaemic (<11,23.1,44.7
Himachal Pradesh,2,Kullu,4,Anaemia among Children and Women,All women age 1549 years who are anaemic22 (%),52.8,59.5
Himachal Pradesh,2,Kullu,4,Anaemia among Children and Women,All women age 1519 years who are anaemic22 (%),55.5,62
Himachal Pradesh,2,Kullu,4,Blood Sugar Level among women,Blood sugar level  high (141160 mg/dl)23 (%),3.9,0
Himachal Pradesh,2,Kullu,4,Blood Sugar Level among women,Blood sugar level  very high (>160 mg/dl)23 (%),4.3,0
Himachal Pradesh,2,Kullu,4,Blood Sugar Level among women,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.4,0
Himachal Pradesh,2,Kullu,4,Blood Sugar Level among men,Blood sugar level  high (141160 mg/dl)23 (%),4.7,0
Himachal Pradesh,2,Kullu,4,Blood Sugar Level among men,Blood sugar level  very high (>160 mg/dl)23 (%),3.6,0
Himachal Pradesh,2,Kullu,4,Blood Sugar Level among men,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),9.1,0
Himachal Pradesh,2,Kullu,4,Hypertension among women,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),10.3,0
Himachal Pradesh,2,Kullu,4,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),2.9,0
Himachal Pradesh,2,Kullu,4,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),17.4,0
Himachal Pradesh,2,Kullu,4,Hypertension among men,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),15.1,0
Himachal Pradesh,2,Kullu,4,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),3.6,0
Himachal Pradesh,2,Kullu,4,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),20.6,0
Himachal Pradesh,2,Kullu,4,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.7,0
Himachal Pradesh,2,Kullu,4,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.6,0
Himachal Pradesh,2,Kullu,4,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),1.4,0
Himachal Pradesh,2,Kullu,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),1.4,0
Himachal Pradesh,2,Kullu,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),33.6,0
Himachal Pradesh,2,Kullu,4,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),1,0
Himachal Pradesh,2,Kullu,4,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),33.7,0
Himachal Pradesh,2,Lahul and Spiti,3,Population and Household Profile,Female population age 6 years and above who ever attended school (%),65.6,65.7
Himachal Pradesh,2,Lahul and Spiti,3,Population and Household Profile,Population below age 15 years (%),17.8,19
Himachal Pradesh,2,Lahul and Spiti,3,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1077,994
Himachal Pradesh,2,Lahul and Spiti,3,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1182,787
